"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"10","GTP","Ricky Taylor","33","1:07.805","38:11.007","Green","Track","20.038","31.191","16.576"
"97","GTD","Chandler Hull","29","1:18.668","38:22.800","Green","Track","23.642","35.670","19.356"
"13","LMP3","Orey Fidani","30","1:18.045","38:23.165","Green","Track","23.516","35.690","18.839"
"70","GTD","Brendan Iribe","29","1:19.654","38:24.007","Green","Track","23.989","36.018","19.647"
"17","LMP3","Anthony Mantella","30","1:18.479","38:24.165","Green","Track","23.189","35.976","19.314"
"30","LMP3","Ari Balogh","30","1:18.294","38:24.431","Green","Track","22.942","36.070","19.282"
"01","GTP","Sebastien Bourdais","33","1:09.735","38:25.589","Green","Track","21.509","31.631","16.595"
"31","GTP","Pipo Derani","33","1:08.790","38:29.068","Green","Track","20.639","31.612","16.539"
"7","GTP","Felipe Nasr","33","1:09.698","38:30.978","Green","Track","20.796","31.624","17.278"
"66","GTD","Sheena Monk","29","1:18.697","38:31.729","Green","Track","23.919","35.466","19.312"
"6","GTP","Mathieu Jaminet","33","1:09.524","38:32.921","Green","Track","20.506","31.422","17.596"
"80","GTD","PJ Hyett","29","1:18.650","38:33.954","Green","Track","23.602","35.827","19.221"
"14","GTDPRO","Jack Hawksworth","29","1:16.967","38:37.354","Green","Track","23.000","35.284","18.683"
"24","GTP","Augusto Farfus","33","1:09.455","38:38.378","Green","Track","21.117","31.472","16.866"
"12","GTD","Frankie Montecalvo","29","1:17.500","38:40.959","Green","Track","23.213","35.476","18.811"
"3","GTDPRO","Antonio Garcia","29","1:16.508","38:41.405","Green","Track","22.779","35.228","18.501"
"5","GTP","Mike Rockenfeller","33","1:10.676","38:41.578","Green","Track","21.833","31.783","17.060"
"79","GTDPRO","Jules Gounon","29","1:17.128","38:45.080","Green","Track","23.291","35.315","18.522"
"23","GTDPRO","Ross Gunn","29","1:17.631","38:46.368","Green","Track","23.334","35.629","18.668"
"91","GTD","Alan Metni","29","1:19.110","38:49.547","Green","Track","24.105","35.695","19.310"
"77","GTD","Alan Brynjolfsson","29","1:18.964","38:50.522","Green","Track","23.967","35.879","19.118"
"92","GTD","David Brule","24","1:23.389","39:01.631","Green","Track","25.445","37.463","20.481"
"4","LMP3","Antoine Comeau","30","1:15.789","39:06.761","Green","Track","22.382","35.123","18.284"
"25","GTP","Nick Yelloly","33","1:09.830","39:12.530","Green","Track","21.501","31.541","16.788"
"60","GTP","Tom Blomqvist","34","1:10.017","39:18.382","Green","Track","20.815","31.597","17.605"
"1","GTD","Madison Snow","30","1:17.939","39:18.967","Green","Track","23.593","35.216","19.130"
"9","GTDPRO","Klaus Bachler","30","1:17.538","39:19.703","Green","Track","23.312","35.447","18.779"
"74","LMP3","Gar Robinson","31","1:17.142","39:19.839","Green","Track","23.040","35.427","18.675"
"10","GTP","Ricky Taylor","34","1:09.745","39:20.752","Green","Track","21.305","31.812","16.628"
"32","GTD","Mikael Grenier","30","1:17.953","39:25.217","Green","Track","23.484","35.593","18.876"
"33","LMP3","Lance Willsey","30","1:17.829","39:27.069","Green","Track","23.455","35.614","18.760"
"96","GTD","Patrick Gallagher","30","1:18.344","39:28.482","Green","Track","23.727","35.521","19.096"
"57","GTD","Russell Ward","30","1:18.097","39:29.003","Green","Track","23.451","35.596","19.050"
"01","GTP","Sebastien Bourdais","34","1:12.080","39:37.669","Green","Track","22.389","32.878","16.813"
"13","LMP3","Orey Fidani","31","1:17.935","39:41.100","Green","Track","23.750","35.367","18.818"
"31","GTP","Pipo Derani","34","1:12.061","39:41.129","Green","Track","20.444","32.891","18.726"
"7","GTP","Felipe Nasr","34","1:10.313","39:41.291","Green","Track","20.459","31.565","18.289"
"97","GTD","Chandler Hull","30","1:19.323","39:42.123","Green","Track","23.842","35.647","19.834"
"70","GTD","Brendan Iribe","30","1:18.781","39:42.788","Green","Track","23.471","36.099","19.211"
"6","GTP","Mathieu Jaminet","34","1:10.171","39:43.092","Green","Track","20.570","31.440","18.161"
"17","LMP3","Anthony Mantella","31","1:19.082","39:43.247","Green","Track","23.603","35.982","19.497"
"30","LMP3","Ari Balogh","31","1:19.326","39:43.757","Green","Track","24.094","35.511","19.721"
"24","GTP","Augusto Farfus","34","1:09.874","39:48.252","Green","Track","20.686","32.287","16.901"
"66","GTD","Sheena Monk","30","1:18.755","39:50.484","Green","Track","23.854","35.786","19.115"
"5","GTP","Mike Rockenfeller","34","1:10.380","39:51.958","Green","Track","21.193","31.484","17.703"
"80","GTD","PJ Hyett","30","1:18.843","39:52.797","Green","Track","23.622","35.942","19.279"
"14","GTDPRO","Jack Hawksworth","30","1:17.459","39:54.813","Green","Track","23.106","35.512","18.841"
"12","GTD","Frankie Montecalvo","30","1:17.833","39:58.792","Green","Track","23.336","35.585","18.912"
"3","GTDPRO","Antonio Garcia","30","1:17.564","39:58.969","Green","Track","23.271","35.440","18.853"
"79","GTDPRO","Jules Gounon","30","1:16.615","40:01.695","Green","Track","22.921","35.208","18.486"
"23","GTDPRO","Ross Gunn","30","1:16.947","40:03.315","Green","Track","23.013","35.309","18.625"
"91","GTD","Alan Metni","30","1:18.641","40:08.188","Green","Track","23.626","35.725","19.290"
"77","GTD","Alan Brynjolfsson","30","1:18.239","40:08.761","Green","Track","23.451","35.657","19.131"
"27","GTD","Roman De Angelis","30","1:59.165","40:09.786","Green","Track","64.713","35.759","18.693"
"25","GTP","Nick Yelloly","34","1:08.994","40:21.524","Green","Track","20.670","31.439","16.885"
"4","LMP3","Antoine Comeau","31","1:19.662","40:26.423","Green","Track","22.407","35.597","21.658"
"60","GTP","Tom Blomqvist","35","1:08.608","40:26.990","Green","Track","20.277","31.361","16.970"
"92","GTD","David Brule","25","1:25.538","40:27.169","Green","Track","25.355","37.391","22.792"
"10","GTP","Ricky Taylor","35","1:09.145","40:29.897","Green","Track","21.283","31.361","16.501"
"1","GTD","Madison Snow","31","1:17.576","40:36.543","Green","Track","23.565","35.208","18.803"
"74","LMP3","Gar Robinson","32","1:17.320","40:37.159","Green","Track","23.785","35.514","18.021"
"9","GTDPRO","Klaus Bachler","31","1:19.202","40:38.905","Green","Track","24.096","35.994","19.112"
"32","GTD","Mikael Grenier","31","1:17.619","40:42.836","Green","Track","23.364","35.464","18.791"
"33","LMP3","Lance Willsey","31","1:17.195","40:44.264","Green","Track","22.904","35.652","18.639"
"96","GTD","Patrick Gallagher","31","1:17.884","40:46.366","Green","Track","23.437","35.461","18.986"
"01","GTP","Sebastien Bourdais","35","1:09.341","40:47.010","Green","Track","20.284","31.439","17.618"
"57","GTD","Russell Ward","31","1:18.282","40:47.285","Green","Track","23.389","35.551","19.342"
"31","GTP","Pipo Derani","35","1:08.344","40:49.473","Green","Track","20.565","31.223","16.556"
"7","GTP","Felipe Nasr","35","1:09.412","40:50.703","Green","Track","21.086","31.564","16.762"
"6","GTP","Mathieu Jaminet","35","1:11.363","40:54.455","Green","Track","22.083","32.402","16.878"
"24","GTP","Augusto Farfus","35","1:09.907","40:58.159","Green","Track","20.604","32.226","17.077"
"13","LMP3","Orey Fidani","32","1:17.079","40:58.179","Green","Track","23.193","35.083","18.803"
"97","GTD","Chandler Hull","31","1:19.011","41:01.134","Green","Track","23.794","35.814","19.403"
"70","GTD","Brendan Iribe","31","1:18.834","41:01.622","Green","Track","23.652","35.893","19.289"
"17","LMP3","Anthony Mantella","32","1:18.530","41:01.777","Green","Track","23.362","35.755","19.413"
"5","GTP","Mike Rockenfeller","35","1:10.046","41:02.004","Green","Track","20.980","31.405","17.661"
"30","LMP3","Ari Balogh","32","1:19.017","41:02.774","Green","Track","23.226","35.800","19.991"
"66","GTD","Sheena Monk","31","1:18.855","41:09.339","Green","Track","24.181","35.568","19.106"
"80","GTD","PJ Hyett","31","1:18.674","41:11.471","Green","Track","23.717","35.857","19.100"
"14","GTDPRO","Jack Hawksworth","31","1:17.292","41:12.105","Green","Track","23.142","35.587","18.563"
"12","GTD","Frankie Montecalvo","31","1:17.453","41:16.245","Green","Track","23.199","35.470","18.784"
"3","GTDPRO","Antonio Garcia","31","1:17.537","41:16.506","Green","Track","23.242","35.476","18.819"
"79","GTDPRO","Jules Gounon","31","1:16.963","41:18.658","Green","Track","22.922","35.362","18.679"
"23","GTDPRO","Ross Gunn","31","1:16.869","41:20.184","Green","Track","22.947","35.410","18.512"
"91","GTD","Alan Metni","31","1:18.767","41:26.955","Green","Track","23.620","35.947","19.200"
"27","GTD","Roman De Angelis","31","1:17.982","41:27.768","Green","Track","22.925","35.643","19.414"
"77","GTD","Alan Brynjolfsson","31","1:19.380","41:28.141","Green","Track","23.472","35.880","20.028"
"25","GTP","Nick Yelloly","35","1:08.393","41:29.917","Green","Track","20.318","31.392","16.683"
"60","GTP","Tom Blomqvist","36","1:09.478","41:36.468","Green","Track","21.447","31.378","16.653"
"10","GTP","Ricky Taylor","36","1:08.449","41:38.346","Green","Track","20.730","31.284","16.435"
"4","LMP3","Antoine Comeau","32","1:18.507","41:44.930","Green","Track","24.714","35.515","18.278"
"74","LMP3","Gar Robinson","33","1:15.712","41:52.871","Green","Track","22.277","35.041","18.394"
"92","GTD","David Brule","26","1:25.729","41:52.898","Green","Track","26.715","37.818","21.196"
"1","GTD","Madison Snow","32","1:17.926","41:54.469","Green","Track","23.906","35.172","18.848"
"9","GTDPRO","Klaus Bachler","32","1:17.017","41:55.922","Green","Track","23.016","35.291","18.710"
"01","GTP","Sebastien Bourdais","36","1:10.592","41:57.602","Green","Track","21.120","32.736","16.736"
"31","GTP","Pipo Derani","36","1:09.123","41:58.596","Green","Track","20.996","31.381","16.746"
"7","GTP","Felipe Nasr","36","1:09.854","42:00.557","Green","Track","20.532","32.072","17.250"
"32","GTD","Mikael Grenier","32","1:17.832","42:00.668","Green","Track","23.214","35.534","19.084"
"33","LMP3","Lance Willsey","32","1:17.849","42:02.113","Green","Track","22.777","36.061","19.011"
"6","GTP","Mathieu Jaminet","36","1:08.804","42:03.259","Green","Track","20.180","31.100","17.524"
"96","GTD","Patrick Gallagher","32","1:18.122","42:04.488","Green","Track","23.597","35.348","19.177"
"57","GTD","Russell Ward","32","1:18.248","42:05.533","Green","Track","23.585","35.585","19.078"
"24","GTP","Augusto Farfus","36","1:09.010","42:07.169","Green","Track","20.713","31.438","16.859"
"5","GTP","Mike Rockenfeller","36","1:10.514","42:12.518","Green","Track","22.183","31.433","16.898"
"13","LMP3","Orey Fidani","33","1:16.977","42:15.156","Green","Track","23.213","35.094","18.670"
"97","GTD","Chandler Hull","32","1:19.090","42:20.224","Green","Track","24.154","35.626","19.310"
"70","GTD","Brendan Iribe","32","1:19.044","42:20.666","Green","Track","24.170","35.656","19.218"
"17","LMP3","Anthony Mantella","33","1:19.108","42:20.885","Green","Track","24.191","35.714","19.203"
"30","LMP3","Ari Balogh","33","1:18.430","42:21.204","Green","Track","23.398","35.895","19.137"
"66","GTD","Sheena Monk","32","1:18.185","42:27.524","Green","Track","23.807","35.481","18.897"
"14","GTDPRO","Jack Hawksworth","32","1:17.539","42:29.644","Green","Track","23.093","35.716","18.730"
"80","GTD","PJ Hyett","32","1:18.722","42:30.193","Green","Track","23.443","35.845","19.434"
"3","GTDPRO","Antonio Garcia","32","1:17.481","42:33.987","Green","Track","22.961","35.461","19.059"
"12","GTD","Frankie Montecalvo","32","1:17.961","42:34.206","Green","Track","22.959","35.493","19.509"
"79","GTDPRO","Jules Gounon","32","1:17.040","42:35.698","Green","Track","23.045","35.402","18.593"
"23","GTDPRO","Ross Gunn","32","1:16.819","42:37.003","Green","Track","22.977","35.306","18.536"
"25","GTP","Nick Yelloly","36","1:09.959","42:39.876","Green","Track","21.302","31.941","16.716"
"27","GTD","Roman De Angelis","32","1:17.773","42:45.541","Green","Track","23.231","36.229","18.313"
"60","GTP","Tom Blomqvist","37","1:10.317","42:46.785","Green","Track","20.406","31.335","18.576"
"91","GTD","Alan Metni","32","1:19.903","42:46.858","Green","Track","23.873","36.603","19.427"
"10","GTP","Ricky Taylor","37","1:08.768","42:47.114","Green","Track","19.941","31.219","17.608"
"77","GTD","Alan Brynjolfsson","32","1:20.176","42:48.317","Green","Track","24.504","35.946","19.726"
"4","LMP3","Antoine Comeau","33","1:15.686","43:00.616","Green","Track","22.435","35.180","18.071"
"74","LMP3","Gar Robinson","34","1:14.940","43:07.811","Green","Track","22.090","34.980","17.870"
"31","GTP","Pipo Derani","37","1:10.382","43:08.978","Green","Track","21.317","32.410","16.655"
"01","GTP","Sebastien Bourdais","37","1:12.098","43:09.700","Green","Track","22.117","32.634","17.347"
"7","GTP","Felipe Nasr","37","1:09.462","43:10.019","Green","Track","20.635","31.807","17.020"
"1","GTD","Madison Snow","33","1:18.249","43:12.718","Green","Track","24.172","35.179","18.898"
"6","GTP","Mathieu Jaminet","37","1:10.035","43:13.294","Green","Track","20.996","31.833","17.206"
"9","GTDPRO","Klaus Bachler","33","1:18.287","43:14.209","Green","Track","23.505","35.772","19.010"
"24","GTP","Augusto Farfus","37","1:12.964","43:20.133","Green","Track","21.490","31.608","19.866"
"32","GTD","Mikael Grenier","33","1:20.827","43:21.495","Green","Track","23.372","35.684","21.771"
"92","GTD","David Brule","27","1:28.673","43:21.571","Green","Track","27.837","38.202","22.634"
"33","LMP3","Lance Willsey","33","1:19.535","43:21.648","Green","Track","22.982","35.687","20.866"
"5","GTP","Mike Rockenfeller","37","1:10.268","43:22.786","Green","Track","20.466","31.359","18.443"
"96","GTD","Patrick Gallagher","33","1:18.701","43:23.189","Green","Track","23.519","35.606","19.576"
"57","GTD","Russell Ward","33","1:18.442","43:23.975","Green","Track","23.571","35.642","19.229"
"13","LMP3","Orey Fidani","34","1:16.331","43:31.487","Green","Track","22.579","35.227","18.525"
"97","GTD","Chandler Hull","33","1:18.887","43:39.111","Green","Track","23.740","35.737","19.410"
"17","LMP3","Anthony Mantella","34","1:18.546","43:39.431","Green","Track","23.666","35.524","19.356"
"70","GTD","Brendan Iribe","33","1:19.199","43:39.865","Green","Track","23.687","35.812","19.700"
"30","LMP3","Ari Balogh","34","1:18.859","43:40.063","Green","Track","23.652","35.676","19.531"
"66","GTD","Sheena Monk","33","1:18.458","43:45.982","Green","Track","23.934","35.439","19.085"
"14","GTDPRO","Jack Hawksworth","33","1:17.408","43:47.052","Green","Track","23.187","35.463","18.758"
"80","GTD","PJ Hyett","33","1:18.409","43:48.602","Green","Track","23.713","35.743","18.953"
"25","GTP","Nick Yelloly","37","1:09.138","43:49.014","Green","Track","20.557","31.753","16.828"
"3","GTDPRO","Antonio Garcia","33","1:16.812","43:50.799","Green","Track","22.822","35.489","18.501"
"12","GTD","Frankie Montecalvo","33","1:17.780","43:51.986","Green","Track","23.494","35.435","18.851"
"79","GTDPRO","Jules Gounon","33","1:17.156","43:52.854","Green","Track","23.106","35.368","18.682"
"23","GTDPRO","Ross Gunn","33","1:16.939","43:53.942","Green","Track","22.960","35.419","18.560"
"60","GTP","Tom Blomqvist","38","1:09.427","43:56.212","Green","Track","21.150","31.559","16.718"
"10","GTP","Ricky Taylor","38","1:09.659","43:56.773","Green","Track","21.390","31.450","16.819"
"27","GTD","Roman De Angelis","33","1:17.143","44:02.684","Green","Track","22.787","35.814","18.542"
"91","GTD","Alan Metni","33","1:18.999","44:05.857","Green","Track","24.130","35.811","19.058"
"77","GTD","Alan Brynjolfsson","33","1:18.988","44:07.305","Green","Track","23.757","35.963","19.268"
"4","LMP3","Antoine Comeau","34","1:15.540","44:16.156","Green","Track","22.307","35.085","18.148"
"31","GTP","Pipo Derani","38","1:08.700","44:17.678","Green","Track","20.979","31.281","16.440"
"01","GTP","Sebastien Bourdais","38","1:09.531","44:19.231","Green","Track","20.642","32.281","16.608"
"7","GTP","Felipe Nasr","38","1:09.949","44:19.968","Green","Track","20.789","32.095","17.065"
"74","LMP3","Gar Robinson","35","1:14.374","44:22.185","Green","Track","21.673","34.912","17.789"
"6","GTP","Mathieu Jaminet","38","1:09.109","44:22.403","Green","Track","20.921","31.220","16.968"
"24","GTP","Augusto Farfus","38","1:10.006","44:30.139","Green","Track","20.856","31.565","17.585"
"1","GTD","Madison Snow","34","1:17.486","44:30.204","Green","Track","23.474","35.169","18.843"
"9","GTDPRO","Klaus Bachler","34","1:17.258","44:31.467","Green","Track","23.172","35.307","18.779"
"5","GTP","Mike Rockenfeller","38","1:11.643","44:34.429","Green","Track","22.883","31.805","16.955"
"32","GTD","Mikael Grenier","34","1:18.610","44:40.105","Green","Track","24.000","35.727","18.883"
"33","LMP3","Lance Willsey","34","1:19.120","44:40.768","Green","Track","24.539","35.700","18.881"
"96","GTD","Patrick Gallagher","34","1:18.739","44:41.928","Green","Track","24.192","35.451","19.096"
"57","GTD","Russell Ward","34","1:19.024","44:42.999","Green","Track","24.542","35.450","19.032"
"92","GTD","David Brule","28","1:27.401","44:48.972","Green","Track","27.803","38.334","21.264"
"13","LMP3","Orey Fidani","35","1:17.671","44:49.158","Green","Track","22.712","35.018","19.941"
"17","LMP3","Anthony Mantella","35","1:17.835","44:57.266","Green","Track","23.778","35.433","18.624"
"97","GTD","Chandler Hull","34","1:19.037","44:58.148","Green","Track","23.860","35.639","19.538"
"30","LMP3","Ari Balogh","35","1:18.301","44:58.364","Green","Track","23.742","35.528","19.031"
"70","GTD","Brendan Iribe","34","1:18.919","44:58.784","Green","Track","23.789","35.793","19.337"
"25","GTP","Nick Yelloly","38","1:10.371","44:59.385","Green","Track","21.708","31.793","16.870"
"60","GTP","Tom Blomqvist","39","1:09.209","45:05.421","Green","Track","20.593","31.560","17.056"
"14","GTDPRO","Jack Hawksworth","34","1:18.789","45:05.841","Green","Track","23.171","36.160","19.458"
"66","GTD","Sheena Monk","34","1:19.972","45:05.954","Green","Track","23.896","36.240","19.836"
"10","GTP","Ricky Taylor","39","1:09.988","45:06.761","Green","Track","20.592","32.144","17.252"
"80","GTD","PJ Hyett","34","1:18.942","45:07.544","Green","Track","24.006","35.781","19.155"
"3","GTDPRO","Antonio Garcia","34","1:17.313","45:08.112","Green","Track","22.938","35.555","18.820"
"12","GTD","Frankie Montecalvo","34","1:17.441","45:09.427","Green","Track","23.064","35.427","18.950"
"79","GTDPRO","Jules Gounon","34","1:17.709","45:10.563","Green","Track","23.112","35.884","18.713"
"23","GTDPRO","Ross Gunn","34","1:17.452","45:11.394","Green","Track","23.128","35.658","18.666"
"27","GTD","Roman De Angelis","34","1:17.359","45:20.043","Green","Track","22.680","35.605","19.074"
"91","GTD","Alan Metni","34","1:18.744","45:24.601","Green","Track","23.647","35.554","19.543"
"31","GTP","Pipo Derani","39","1:08.370","45:26.048","Green","Track","20.734","31.114","16.522"
"01","GTP","Sebastien Bourdais","39","1:08.623","45:27.854","Green","Track","20.566","31.491","16.566"
"7","GTP","Felipe Nasr","39","1:08.948","45:28.916","Green","Track","20.626","31.566","16.756"
"6","GTP","Mathieu Jaminet","39","1:08.435","45:30.838","Green","Track","20.347","31.428","16.660"
"4","LMP3","Antoine Comeau","35","1:18.563","45:34.719","Green","Track","24.077","36.038","18.448"
"74","LMP3","Gar Robinson","36","1:15.005","45:37.190","Green","Track","22.230","34.783","17.992"
"24","GTP","Augusto Farfus","39","1:09.037","45:39.176","Green","Track","20.618","31.602","16.817"
"5","GTP","Mike Rockenfeller","39","1:09.681","45:44.110","Green","Track","20.655","32.086","16.940"
"9","GTDPRO","Klaus Bachler","35","1:17.347","45:48.814","Green","Track","23.311","35.370","18.666"
"1","GTD","Madison Snow","35","1:26.091","45:56.295","Green","Pit","23.555","35.115","27.421"
"32","GTD","Mikael Grenier","35","1:17.559","45:57.664","Green","Track","23.151","35.582","18.826"
"33","LMP3","Lance Willsey","35","1:17.648","45:58.416","Green","Track","22.973","35.790","18.885"
"96","GTD","Patrick Gallagher","35","1:17.842","45:59.770","Green","Track","23.462","35.408","18.972"
"57","GTD","Russell Ward","35","1:17.846","46:00.845","Green","Track","23.370","35.523","18.953"
"25","GTP","Nick Yelloly","39","1:11.109","46:10.494","Green","Track","22.072","32.190","16.847"
"60","GTP","Tom Blomqvist","40","1:09.358","46:14.779","Green","Track","20.341","31.650","17.367"
"92","GTD","David Brule","29","1:26.101","46:15.073","Green","Track","26.732","37.943","21.426"
"97","GTD","Chandler Hull","35","1:19.132","46:17.280","Green","Track","23.978","35.831","19.323"
"10","GTP","Ricky Taylor","40","1:11.037","46:17.798","Green","Track","21.824","31.116","18.097"
"70","GTD","Brendan Iribe","35","1:19.807","46:18.591","Green","Track","24.185","35.730","19.892"
"77","GTD","Alan Brynjolfsson","34","2:12.010","46:19.315","Green","Pit","23.879","35.964","72.167"
"14","GTDPRO","Jack Hawksworth","35","1:17.334","46:23.175","Green","Track","23.355","35.520","18.459"
"3","GTDPRO","Antonio Garcia","35","1:17.587","46:25.699","Green","Track","23.128","35.843","18.616"
"12","GTD","Frankie Montecalvo","35","1:18.429","46:27.856","Green","Track","23.214","35.852","19.363"
"79","GTDPRO","Jules Gounon","35","1:17.598","46:28.161","Green","Track","23.193","35.540","18.865"
"23","GTDPRO","Ross Gunn","35","1:17.311","46:28.705","Green","Track","23.066","35.458","18.787"
"31","GTP","Pipo Derani","40","1:08.239","46:34.287","Green","Track","20.603","31.259","16.377"
"01","GTP","Sebastien Bourdais","40","1:09.887","46:37.741","Green","Track","20.869","31.501","17.517"
"7","GTP","Felipe Nasr","40","1:09.438","46:38.354","Green","Track","20.445","31.773","17.220"
"27","GTD","Roman De Angelis","35","1:18.401","46:38.444","Green","Track","22.977","35.841","19.583"
"6","GTP","Mathieu Jaminet","40","1:08.281","46:39.119","Green","Track","20.319","31.274","16.688"
"91","GTD","Alan Metni","35","1:19.013","46:43.614","Green","Track","23.692","36.043","19.278"
"24","GTP","Augusto Farfus","40","1:09.850","46:49.026","Green","Track","20.633","32.219","16.998"
"4","LMP3","Antoine Comeau","36","1:15.700","46:50.419","Green","Track","22.203","34.954","18.543"
"74","LMP3","Gar Robinson","37","1:14.547","46:51.737","Green","Track","21.756","34.867","17.924"
"5","GTP","Mike Rockenfeller","40","1:08.712","46:52.822","Green","Track","20.466","31.385","16.861"
"13","LMP3","Orey Fidani","36","2:08.673","46:57.831","Green","Pit","23.575","35.187","69.911"
"17","LMP3","Anthony Mantella","36","2:04.921","47:02.187","Green","Pit","22.996","35.252","66.673"
"9","GTDPRO","Klaus Bachler","36","1:17.211","47:06.025","Green","Track","23.174","35.411","18.626"
"66","GTD","Sheena Monk","35","2:03.449","47:09.403","Green","Pit","24.337","35.777","63.335"
"32","GTD","Mikael Grenier","36","1:17.418","47:15.082","Green","Track","23.156","35.503","18.759"
"33","LMP3","Lance Willsey","36","1:17.616","47:16.032","Green","Track","23.045","35.781","18.790"
"57","GTD","Russell Ward","36","1:17.806","47:18.651","Green","Track","23.370","35.457","18.979"
"25","GTP","Nick Yelloly","40","1:08.518","47:19.012","Green","Track","20.282","31.424","16.812"
"30","LMP3","Ari Balogh","36","2:21.974","47:20.338","Green","Pit","24.148","35.989","81.837"
"60","GTP","Tom Blomqvist","41","1:09.177","47:23.956","Green","Track","20.703","31.692","16.782"
"10","GTP","Ricky Taylor","41","1:09.112","47:26.910","Green","Track","21.320","31.256","16.536"
"80","GTD","PJ Hyett","35","2:21.626","47:29.170","Green","Pit","23.469","37.137","81.020"
"97","GTD","Chandler Hull","36","1:19.116","47:36.396","Green","Track","23.931","35.853","19.332"
"14","GTDPRO","Jack Hawksworth","36","1:18.520","47:41.695","Green","Track","22.903","35.397","20.220"
"92","GTD","David Brule","30","1:27.366","47:42.439","Green","Track","26.581","38.383","22.402"
"3","GTDPRO","Antonio Garcia","36","1:17.230","47:42.929","Green","Track","22.896","35.628","18.706"
"31","GTP","Pipo Derani","41","1:08.658","47:42.945","Green","Track","20.354","31.511","16.793"
"12","GTD","Frankie Montecalvo","36","1:17.733","47:45.589","Green","Track","23.181","35.611","18.941"
"79","GTDPRO","Jules Gounon","36","1:17.964","47:46.125","Green","Track","23.541","35.591","18.832"
"01","GTP","Sebastien Bourdais","41","1:08.753","47:46.494","Green","Track","20.344","31.373","17.036"
"23","GTDPRO","Ross Gunn","36","1:17.795","47:46.500","Green","Track","23.365","35.561","18.869"
"7","GTP","Felipe Nasr","41","1:08.928","47:47.282","Green","Track","20.502","31.405","17.021"
"6","GTP","Mathieu Jaminet","41","1:09.731","47:48.850","Green","Track","21.498","31.337","16.896"
"77","GTD","Trent Hindman","35","1:29.547","47:48.862","Green","Track","34.199","36.387","18.961"
"27","GTD","Roman De Angelis","36","1:17.352","47:55.796","Green","Track","23.416","35.454","18.482"
"1","GTD","Bryan Sellers","36","2:00.256","47:56.551","Green","Track","65.835","35.492","18.929"
"96","GTD","Patrick Gallagher","36","1:57.498","47:57.268","Green","Pit","23.691","35.405","58.402"
"24","GTP","Augusto Farfus","41","1:09.025","47:58.051","Green","Track","20.617","31.571","16.837"
"91","GTD","Alan Metni","36","1:18.414","48:02.028","Green","Track","23.539","35.788","19.087"
"5","GTP","Mike Rockenfeller","41","1:09.894","48:02.716","Green","Track","20.993","32.027","16.874"
"4","LMP3","Antoine Comeau","37","1:16.507","48:06.926","Green","Track","22.282","35.891","18.334"
"74","LMP3","Gar Robinson","38","1:15.487","48:07.224","Green","Track","21.730","35.465","18.292"
"70","GTD","Brendan Iribe","36","2:01.151","48:19.742","Green","Pit","23.522","35.638","61.991"
"9","GTDPRO","Klaus Bachler","37","1:16.895","48:22.920","Green","Track","23.148","35.165","18.582"
"13","LMP3","Matthew Bell","37","1:25.308","48:23.139","Green","Track","32.757","34.797","17.754"
"17","LMP3","Wayne Boyd","37","1:27.020","48:29.207","Green","Track","33.938","35.327","17.755"
"25","GTP","Nick Yelloly","41","1:10.724","48:29.736","Green","Track","21.553","32.110","17.061"
"32","GTD","Mikael Grenier","37","1:17.561","48:32.643","Green","Track","23.220","35.545","18.796"
"60","GTP","Tom Blomqvist","42","1:09.511","48:33.467","Green","Track","20.757","31.501","17.253"
"33","LMP3","Lance Willsey","37","1:18.477","48:34.509","Green","Track","22.908","35.775","19.794"
"10","GTP","Ricky Taylor","42","1:08.676","48:35.586","Green","Track","19.959","31.441","17.276"
"66","GTD","Katherine Legge","36","1:30.044","48:39.447","Green","Track","34.847","36.111","19.086"
"30","LMP3","Garett Grist","37","1:27.257","48:47.595","Green","Track","34.808","34.750","17.699"
"31","GTP","Pipo Derani","42","1:09.683","48:52.628","Green","Track","21.658","31.369","16.656"
"7","GTP","Felipe Nasr","42","1:11.308","48:58.590","Green","Track","21.973","31.617","17.718"
"14","GTDPRO","Jack Hawksworth","37","1:17.774","48:59.469","Green","Track","23.309","35.470","18.995"
"01","GTP","Sebastien Bourdais","42","1:13.419","48:59.913","Green","Track","23.016","32.194","18.209"
"6","GTP","Mathieu Jaminet","42","1:11.487","49:00.337","Green","Track","21.775","31.556","18.156"
"80","GTD","Seb Priaulx","36","1:31.328","49:00.498","Green","Track","34.867","36.493","19.968"
"3","GTDPRO","Antonio Garcia","37","1:18.407","49:01.336","Green","Track","23.639","35.609","19.159"
"12","GTD","Frankie Montecalvo","37","1:19.231","49:04.820","Green","Track","24.402","35.994","18.835"
"79","GTDPRO","Jules Gounon","37","1:19.123","49:05.248","Green","Track","24.292","35.965","18.866"
"23","GTDPRO","Ross Gunn","37","1:19.117","49:05.617","Green","Track","24.384","35.703","19.030"
"77","GTD","Trent Hindman","36","1:18.412","49:07.274","Green","Track","23.439","36.342","18.631"
"24","GTP","Augusto Farfus","42","1:11.331","49:09.382","Green","Track","21.773","32.115","17.443"
"92","GTD","David Brule","31","1:29.609","49:12.048","Green","Track","28.331","39.460","21.818"
"27","GTD","Roman De Angelis","37","1:16.908","49:12.704","Green","Track","22.732","35.291","18.885"
