"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"31","GTP","Alexander Sims","1","1:39.716","1:39.716","Green","Track","0.000","38.220","24.449"
"27","GTD","Roman De Angelis","1","1:54.287","1:54.287","Green","Track","0.000","38.045","20.916"
"6","GTP","Mathieu Jaminet","1","1:54.980","1:54.980","Green","Track","0.000","41.417","23.389"
"14","GTDPRO","Jack Hawksworth","1","1:56.619","1:56.619","Green","Pit","0.000","43.837","29.832"
"25","GTP","Nick Yelloly","1","1:58.595","1:58.595","Green","Pit","0.000","39.163","30.961"
"24","GTP","Augusto Farfus","1","1:59.498","1:59.498","Green","Pit","0.000","39.098","31.624"
"12","GTD","Aaron Telitz","1","2:01.817","2:01.817","Green","Pit","0.000","45.507","31.513"
"3","GTDPRO","Antonio Garcia","1","2:04.082","2:04.082","Green","Pit","0.000","40.800","30.015"
"5","GTP","Mike Rockenfeller","1","2:05.413","2:05.413","Green","Track","53.077","41.688","22.786"
"7","GTP","Felipe Nasr","1","2:12.144","2:12.144","Green","Pit","0.000","44.355","32.292"
"70","GTD","Frederik Schandorff","1","2:12.197","2:12.197","Green","Track","0.000","41.750","21.852"
"10","GTP","Filipe Albuquerque","1","2:13.197","2:13.197","Green","Pit","0.000","42.382","32.920"
"33","LMP3","Joao Barbosa","1","2:16.198","2:16.198","Green","Track","55.249","38.899","21.728"
"4","LMP3","George Staikos","1","2:18.175","2:18.175","Green","Track","57.464","39.798","22.566"
"66","GTD","Katherine Legge","1","2:19.179","2:19.179","Green","Track","56.342","42.589","23.618"
"9","GTDPRO","Klaus Bachler","1","2:22.793","2:22.793","Green","Pit","0.000","50.433","35.397"
"23","GTDPRO","Alex Riberas","1","2:26.023","2:26.023","Green","Pit","0.000","46.640","34.407"
"77","GTD","Trent Hindman","1","2:26.942","2:26.942","Green","Track","56.445","44.562","22.090"
"32","GTD","Mike Skeen","1","2:29.361","2:29.361","Green","Track","54.000","50.927","21.993"
"1","GTD","Madison Snow","1","2:29.876","2:29.876","Green","Track","0.000","41.091","21.182"
"57","GTD","Philip Ellis","1","2:33.267","2:33.267","Green","Track","36.032","37.697","20.502"
"96","GTD","Robby Foley","1","2:39.736","2:39.736","Green","Track","39.594","38.736","20.470"
"97","GTD","Bill Auberlen","1","2:40.886","2:40.886","Green","Track","39.156","38.890","20.480"
"01","GTP","Sebastien Bourdais","1","2:42.602","2:42.602","Green","Pit","0.000","42.968","32.709"
"79","GTDPRO","Jules Gounon","1","2:53.229","2:53.229","Green","Track","340.739","41.794","22.610"
"80","GTD","Seb Priaulx","1","2:56.388","2:56.388","Green","Pit","51.243","40.110","55.220"
"60","GTP","Tom Blomqvist","1","2:58.486","2:58.486","Green","Pit","0.000","40.307","30.568"
"31","GTP","Alexander Sims","2","1:23.110","3:02.826","Green","Track","24.543","35.239","23.328"
"27","GTD","Roman De Angelis","2","1:19.392","3:13.679","Green","Track","24.306","36.033","19.053"
"6","GTP","Mathieu Jaminet","2","1:34.229","3:29.209","Green","Pit","28.421","36.139","29.669"
"33","LMP3","Joao Barbosa","2","1:19.578","3:35.776","Green","Track","24.131","35.974","19.473"
"4","LMP3","George Staikos","2","1:22.588","3:40.763","Green","Track","25.606","36.884","20.098"
"32","GTD","Mike Skeen","2","1:21.467","3:50.828","Green","Track","24.962","36.789","19.716"
"13","LMP3","Matthew Bell","1","3:53.051","3:53.051","Green","Pit","0.000","39.672","127.686"
"57","GTD","Philip Ellis","2","1:19.778","3:53.045","Green","Track","23.973","36.885","18.920"
"91","GTD","Kay van Berlo","1","3:56.771","3:56.771","Green","Pit","56.147","41.227","130.249"
"97","GTD","Bill Auberlen","2","1:21.311","4:02.197","Green","Track","24.130","36.663","20.518"
"1","GTD","Madison Snow","2","1:32.683","4:02.559","Green","Pit","25.594","36.958","30.131"
"96","GTD","Robby Foley","2","1:28.486","4:08.222","Green","Track","24.353","37.530","26.603"
"78","GTD","Misha Goikhberg","1","4:13.813","4:13.813","Green","Pit","46.938","38.374","134.787"
"31","GTP","Alexander Sims","3","1:12.528","4:15.354","Green","Track","22.167","33.159","17.202"
"17","LMP3","Wayne Boyd","1","4:19.337","4:19.337","Green","Pit","53.734","40.620","151.828"
"92","GTD","Alec Udell","1","4:21.701","4:21.701","Green","Pit","55.932","45.145","148.627"
"70","GTD","Frederik Schandorff","2","2:10.788","4:22.985","Green","Pit","26.028","37.323","67.437"
"79","GTDPRO","Jules Gounon","2","1:37.331","4:30.560","Green","Pit","27.977","39.532","29.822"
"27","GTD","Roman De Angelis","3","1:19.677","4:33.356","Green","Track","23.389","36.578","19.710"
"77","GTD","Trent Hindman","2","2:06.455","4:33.397","Green","Pit","27.901","40.751","57.803"
"80","GTD","Seb Priaulx","2","1:37.457","4:33.845","Green","Track","37.281","38.378","21.798"
"5","GTP","Mike Rockenfeller","2","2:30.476","4:35.889","Green","Pit","26.671","34.604","89.201"
"60","GTP","Tom Blomqvist","2","1:41.548","4:40.034","Green","Pit","36.588","36.339","28.621"
"23","GTDPRO","Alex Riberas","2","2:17.802","4:43.825","Green","Track","79.850","37.869","20.083"
"74","LMP3","Felipe Fraga","1","4:44.201","4:44.201","Green","Pit","55.671","46.341","171.418"
"9","GTDPRO","Klaus Bachler","2","2:27.220","4:50.013","Green","Pit","70.475","45.643","31.102"
"33","LMP3","Joao Barbosa","3","1:15.591","4:51.367","Green","Track","22.482","35.155","17.954"
"4","LMP3","Antoine Comeau","3","1:19.202","4:59.965","Green","Track","23.778","36.269","19.155"
"3","GTDPRO","Antonio Garcia","2","3:03.332","5:07.414","Green","Track","126.502","37.598","19.232"
"57","GTD","Philip Ellis","3","1:18.388","5:11.433","Green","Track","23.699","35.798","18.891"
"97","GTD","Bill Auberlen","3","1:17.521","5:19.718","Green","Track","23.452","35.439","18.630"
"13","LMP3","Matthew Bell","2","1:27.486","5:20.537","Green","Track","33.793","35.448","18.245"
"31","GTP","Alexander Sims","4","1:10.759","5:26.113","Green","Track","21.134","32.604","17.021"
"96","GTD","Robby Foley","3","1:17.894","5:26.116","Green","Track","23.630","35.459","18.805"
"91","GTD","Kay van Berlo","2","1:38.279","5:35.050","Green","Track","38.191","39.512","20.576"
"12","GTD","Aaron Telitz","2","3:40.655","5:42.472","Green","Track","163.815","37.678","19.162"
"78","GTD","Misha Goikhberg","2","1:29.775","5:43.588","Green","Track","34.273","36.391","19.111"
"17","LMP3","Wayne Boyd","2","1:32.709","5:52.046","Green","Track","36.567","36.790","19.352"
"27","GTD","Roman De Angelis","4","1:19.259","5:52.615","Green","Track","24.409","35.783","19.067"
"80","GTD","Seb Priaulx","3","1:20.947","5:54.792","Green","Track","25.055","36.647","19.245"
"92","GTD","Alec Udell","2","1:35.109","5:56.810","Green","Track","36.694","38.524","19.891"
"70","GTD","Frederik Schandorff","3","1:34.135","5:57.120","Green","Track","36.562","37.721","19.852"
"23","GTDPRO","Alex Riberas","3","1:19.054","6:02.879","Green","Track","23.772","36.283","18.999"
"1","GTD","Madison Snow","3","2:01.252","6:03.811","Green","Track","62.715","38.586","19.951"
"33","LMP3","Joao Barbosa","4","1:15.059","6:06.426","Green","Track","22.778","34.747","17.534"
"77","GTD","Trent Hindman","3","1:41.649","6:15.046","Green","Track","38.738","41.503","21.408"
"5","GTP","Mike Rockenfeller","3","1:40.980","6:16.869","Green","Track","42.614","37.684","20.682"
"74","LMP3","Felipe Fraga","2","1:33.870","6:18.071","Green","Track","36.744","37.317","19.809"
"25","GTP","Nick Yelloly","2","4:25.471","6:24.066","Green","Track","209.925","35.973","19.573"
"24","GTP","Augusto Farfus","2","4:24.849","6:24.347","Green","Track","209.731","35.460","19.658"
"3","GTDPRO","Antonio Garcia","3","1:18.953","6:26.367","Green","Track","23.534","36.711","18.708"
"57","GTD","Philip Ellis","4","1:18.023","6:29.456","Green","Track","23.401","35.825","18.797"
"10","GTP","Ricky Taylor","2","4:16.557","6:29.754","Green","Track","195.357","40.356","20.844"
"13","LMP3","Matthew Bell","3","1:15.616","6:36.153","Green","Track","22.808","35.114","17.694"
"97","GTD","Bill Auberlen","4","1:19.105","6:38.823","Green","Track","23.341","36.342","19.422"
"96","GTD","Robby Foley","4","1:18.066","6:44.182","Green","Track","23.460","35.916","18.690"
"31","GTP","Alexander Sims","5","1:20.680","6:46.793","Green","Pit","20.948","32.210","27.522"
"9","GTDPRO","Klaus Bachler","3","1:58.271","6:48.284","Green","Track","62.373","36.377","19.521"
"7","GTP","Felipe Nasr","2","4:39.225","6:51.369","Green","Track","212.846","42.621","23.758"
"91","GTD","Kay van Berlo","3","1:22.293","6:57.343","Green","Track","25.484","37.185","19.624"
"12","GTD","Aaron Telitz","3","1:18.493","7:00.965","Green","Track","23.501","36.186","18.806"
"78","GTD","Misha Goikhberg","3","1:18.047","7:01.635","Green","Track","23.629","35.546","18.872"
"17","LMP3","Wayne Boyd","3","1:17.905","7:09.951","Green","Track","24.156","35.453","18.296"
"27","GTD","Roman De Angelis","5","1:18.740","7:11.355","Green","Track","23.768","36.173","18.799"
"80","GTD","Seb Priaulx","4","1:18.731","7:13.523","Green","Track","23.743","36.040","18.948"
"92","GTD","Alec Udell","3","1:19.541","7:16.351","Green","Track","24.290","36.143","19.108"
"23","GTDPRO","Alex Riberas","4","1:17.760","7:20.639","Green","Track","22.962","35.626","19.172"
"70","GTD","Frederik Schandorff","4","1:24.830","7:21.950","Green","Track","24.461","37.626","22.743"
"33","LMP3","Joao Barbosa","5","1:16.063","7:22.489","Green","Track","22.554","35.365","18.144"
"1","GTD","Madison Snow","4","1:29.194","7:33.005","Green","Pit","23.873","36.788","28.533"
"5","GTP","Mike Rockenfeller","4","1:17.966","7:34.835","Green","Track","25.137","34.146","18.683"
"74","LMP3","Felipe Fraga","3","1:19.749","7:37.820","Green","Track","24.281","36.074","19.394"
"24","GTP","Augusto Farfus","3","1:15.618","7:39.965","Green","Track","23.746","33.261","18.611"
"25","GTP","Nick Yelloly","3","1:16.575","7:40.641","Green","Track","24.397","33.355","18.823"
"3","GTDPRO","Antonio Garcia","4","1:17.314","7:43.681","Green","Track","23.126","35.662","18.526"
"10","GTP","Ricky Taylor","3","1:17.291","7:47.045","Green","Track","23.897","35.042","18.352"
"57","GTD","Philip Ellis","5","1:17.637","7:47.093","Green","Track","23.442","35.483","18.712"
"13","LMP3","Matthew Bell","4","1:13.755","7:49.908","Green","Track","21.810","34.481","17.464"
"79","GTDPRO","Jules Gounon","3","3:21.285","7:51.845","Green","Pit","134.124","38.257","28.904"
"97","GTD","Bill Auberlen","5","1:17.501","7:56.324","Green","Track","23.351","35.510","18.640"
"96","GTD","Robby Foley","5","1:17.410","8:01.592","Green","Track","23.354","35.338","18.718"
"32","GTD","Mike Skeen","3","4:11.138","8:01.966","Green","Pit","24.261","36.221","190.656"
"9","GTDPRO","Klaus Bachler","4","1:18.076","8:06.360","Green","Track","23.671","35.639","18.766"
"77","GTD","Trent Hindman","4","2:01.925","8:16.971","Green","Pit","26.487","39.237","56.201"
"91","GTD","Kay van Berlo","4","1:19.619","8:16.962","Green","Track","24.300","36.223","19.096"
"12","GTD","Aaron Telitz","4","1:17.574","8:18.539","Green","Track","23.162","35.834","18.578"
"78","GTD","Misha Goikhberg","4","1:17.872","8:19.507","Green","Track","23.646","35.416","18.810"
"17","LMP3","Wayne Boyd","4","1:16.520","8:26.471","Green","Track","23.195","35.354","17.971"
"7","GTP","Felipe Nasr","3","1:35.386","8:26.755","Green","Pit","27.499","36.682","31.205"
"27","GTD","Roman De Angelis","6","1:17.727","8:29.082","Green","Track","23.386","35.548","18.793"
"80","GTD","Seb Priaulx","5","1:17.525","8:31.048","Green","Track","23.250","35.630","18.645"
"92","GTD","Alec Udell","4","1:18.228","8:34.579","Green","Track","23.676","35.673","18.879"
"66","GTD","Katherine Legge","2","6:15.828","8:35.007","Green","Pit","28.557","41.889","305.382"
"23","GTDPRO","Alex Riberas","5","1:16.925","8:37.564","Green","Track","22.769","35.565","18.591"
"70","GTD","Frederik Schandorff","5","1:18.870","8:40.820","Green","Track","23.806","35.986","19.078"
"5","GTP","Mike Rockenfeller","5","1:13.344","8:48.179","Green","Track","23.177","32.250","17.917"
"24","GTP","Augusto Farfus","4","1:12.765","8:52.730","Green","Track","22.699","32.557","17.509"
"25","GTP","Nick Yelloly","4","1:13.151","8:53.792","Green","Track","22.676","32.541","17.934"
"74","LMP3","Felipe Fraga","4","1:16.764","8:54.584","Green","Track","23.103","35.392","18.269"
"10","GTP","Ricky Taylor","4","1:11.629","8:58.674","Green","Track","21.653","32.987","16.989"
"3","GTDPRO","Antonio Garcia","5","1:17.964","9:01.645","Green","Track","23.251","36.235","18.478"
"57","GTD","Philip Ellis","6","1:18.503","9:05.596","Green","Track","23.547","35.632","19.324"
"13","LMP3","Matthew Bell","5","1:15.859","9:05.767","Green","Track","23.202","34.474","18.183"
"6","GTP","Nick Tandy","3","5:38.721","9:07.930","Green","Track","274.927","40.591","23.203"
"14","GTDPRO","Jack Hawksworth","2","7:16.221","9:12.840","Green","Track","378.138","39.004","19.079"
"97","GTD","Bill Auberlen","6","1:17.711","9:14.035","Green","Track","23.520","35.473","18.718"
"96","GTD","Robby Foley","6","1:17.051","9:18.643","Green","Track","23.243","35.210","18.598"
"9","GTDPRO","Klaus Bachler","5","1:19.012","9:25.372","Green","Track","24.089","35.615","19.308"
"60","GTP","Tom Blomqvist","3","4:50.967","9:31.001","Green","Track","233.323","36.861","20.783"
"32","GTD","Mike Skeen","4","1:29.610","9:31.576","Green","Track","33.624","36.895","19.091"
"91","GTD","Kay van Berlo","5","1:19.274","9:36.236","Green","Track","24.196","36.062","19.016"
"12","GTD","Aaron Telitz","5","1:18.126","9:36.665","Green","Track","23.307","35.896","18.923"
"78","GTD","Misha Goikhberg","5","1:18.404","9:37.911","Green","Track","23.630","35.720","19.054"
"1","GTD","Madison Snow","5","2:06.035","9:39.040","Green","Track","69.248","37.506","19.281"
"17","LMP3","Wayne Boyd","5","1:15.599","9:42.070","Green","Track","22.714","35.068","17.817"
"27","GTD","Roman De Angelis","7","1:17.810","9:46.892","Green","Track","23.664","35.510","18.636"
"80","GTD","Seb Priaulx","6","1:17.629","9:48.677","Green","Track","23.419","35.624","18.586"
"77","GTD","Trent Hindman","5","1:34.672","9:51.643","Green","Track","36.850","38.074","19.748"
"92","GTD","Alec Udell","5","1:18.408","9:52.987","Green","Track","23.548","36.065","18.795"
"23","GTDPRO","Alex Riberas","6","1:18.294","9:55.858","Green","Track","23.402","35.839","19.053"
"70","GTD","Frederik Schandorff","6","1:18.146","9:58.966","Green","Track","23.538","35.700","18.908"
"5","GTP","Mike Rockenfeller","6","1:11.726","9:59.905","Green","Track","22.317","31.995","17.414"
"24","GTP","Augusto Farfus","5","1:11.289","10:04.019","Green","Track","21.548","32.551","17.190"
"25","GTP","Nick Yelloly","5","1:10.986","10:04.778","Green","Track","21.709","31.920","17.357"
"66","GTD","Katherine Legge","3","1:33.949","10:08.956","Green","Track","36.543","37.263","20.143"
"74","LMP3","Felipe Fraga","5","1:14.651","10:09.235","Green","Track","22.156","34.684","17.811"
"10","GTP","Ricky Taylor","5","1:10.741","10:09.415","Green","Track","20.903","32.185","17.653"
"3","GTDPRO","Antonio Garcia","6","1:18.007","10:19.652","Green","Track","22.946","36.499","18.562"
"13","LMP3","Matthew Bell","6","1:14.806","10:20.573","Green","Track","22.864","34.350","17.592"
"57","GTD","Philip Ellis","7","1:18.689","10:24.285","Green","Track","23.958","35.750","18.981"
"14","GTDPRO","Jack Hawksworth","3","1:18.498","10:31.338","Green","Track","23.407","36.503","18.588"
"97","GTD","Bill Auberlen","7","1:17.970","10:32.005","Green","Track","23.582","35.569","18.819"
"9","GTDPRO","Klaus Bachler","6","1:17.646","10:43.018","Green","Track","23.387","35.607","18.652"
"6","GTP","Nick Tandy","4","1:35.143","10:43.073","Green","Pit","26.654","39.278","29.211"
"60","GTP","Tom Blomqvist","4","1:18.449","10:49.450","Green","Track","25.620","34.129","18.700"
"32","GTD","Mike Skeen","5","1:19.269","10:50.845","Green","Track","24.631","35.820","18.818"
"12","GTD","Aaron Telitz","6","1:18.266","10:54.931","Green","Track","23.873","35.909","18.484"
"91","GTD","Kay van Berlo","6","1:19.650","10:55.886","Green","Track","24.581","36.349","18.720"
"17","LMP3","Wayne Boyd","6","1:16.430","10:58.500","Green","Track","22.503","35.538","18.389"
"1","GTD","Madison Snow","6","1:20.548","10:59.588","Green","Track","23.812","36.467","20.269"
"78","GTD","Misha Goikhberg","6","1:23.544","11:01.455","Green","Track","23.958","36.304","23.282"
"79","GTDPRO","Daniel Juncadella","4","3:10.926","11:02.771","Green","Track","129.270","41.308","20.348"
"27","GTD","Roman De Angelis","8","1:17.353","11:04.245","Green","Track","23.226","35.481","18.646"
"4","LMP3","Antoine Comeau","4","6:05.956","11:05.921","Green","Pit","26.011","36.641","303.304"
"80","GTD","Seb Priaulx","7","1:17.252","11:05.929","Green","Track","23.195","35.489","18.568"
"77","GTD","Trent Hindman","6","1:18.859","11:10.502","Green","Track","24.054","35.901","18.904"
"92","GTD","Alec Udell","6","1:17.975","11:10.962","Green","Track","23.609","35.600","18.766"
"5","GTP","Mike Rockenfeller","7","1:11.190","11:11.095","Green","Track","21.816","31.996","17.378"
"23","GTDPRO","Alex Riberas","7","1:17.664","11:13.522","Green","Track","23.224","35.664","18.776"
"24","GTP","Augusto Farfus","6","1:10.088","11:14.107","Green","Track","21.063","31.990","17.035"
"25","GTP","Nick Yelloly","6","1:10.521","11:15.299","Green","Track","21.549","31.637","17.335"
"70","GTD","Frederik Schandorff","7","1:18.574","11:17.540","Green","Track","23.956","35.709","18.909"
"10","GTP","Ricky Taylor","6","1:09.803","11:19.218","Green","Track","21.362","32.027","16.414"
"74","LMP3","Felipe Fraga","6","1:15.670","11:24.905","Green","Track","23.521","34.546","17.603"
"66","GTD","Katherine Legge","4","1:22.961","11:31.917","Green","Track","26.498","36.811","19.652"
"13","LMP3","Matthew Bell","7","1:14.825","11:35.398","Green","Track","22.179","35.280","17.366"
"3","GTDPRO","Antonio Garcia","7","1:17.296","11:36.948","Green","Track","22.792","35.857","18.647"
"57","GTD","Philip Ellis","8","1:17.667","11:41.952","Green","Track","23.199","35.640","18.828"
"14","GTDPRO","Jack Hawksworth","4","1:17.118","11:48.456","Green","Track","22.955","35.733","18.430"
"9","GTDPRO","Klaus Bachler","7","1:17.128","12:00.146","Green","Track","23.200","35.368","18.560"
"60","GTP","Tom Blomqvist","5","1:13.747","12:03.197","Green","Track","23.071","32.676","18.000"
"32","GTD","Mike Skeen","6","1:18.259","12:09.104","Green","Track","23.648","35.738","18.873"
"91","GTD","Kay van Berlo","7","1:18.324","12:14.210","Green","Track","23.772","35.833","18.719"
"17","LMP3","Wayne Boyd","7","1:15.963","12:14.463","Green","Track","22.293","35.040","18.630"
"1","GTD","Madison Snow","7","1:17.145","12:16.733","Green","Track","23.521","35.135","18.489"
"78","GTD","Misha Goikhberg","7","1:17.448","12:18.903","Green","Track","23.431","35.143","18.874"
"12","GTD","Aaron Telitz","7","1:25.941","12:20.872","Green","Pit","23.061","35.698","27.182"
"79","GTDPRO","Daniel Juncadella","5","1:20.173","12:22.944","Green","Track","24.544","36.397","19.232"
"5","GTP","Mike Rockenfeller","8","1:11.856","12:22.951","Green","Track","21.672","32.097","18.087"
"80","GTD","Seb Priaulx","8","1:17.714","12:23.643","Green","Track","23.250","35.544","18.920"
"24","GTP","Augusto Farfus","7","1:10.825","12:24.932","Green","Track","21.637","32.078","17.110"
"25","GTP","Nick Yelloly","7","1:11.240","12:26.539","Green","Track","22.274","31.791","17.175"
"77","GTD","Trent Hindman","7","1:17.677","12:28.179","Green","Track","23.613","35.407","18.657"
"10","GTP","Ricky Taylor","7","1:10.164","12:29.382","Green","Track","21.378","31.920","16.866"
"92","GTD","Alec Udell","7","1:19.284","12:30.246","Green","Track","24.047","35.939","19.298"
"23","GTDPRO","Alex Riberas","8","1:19.402","12:32.924","Green","Track","24.540","35.942","18.920"
"27","GTD","Roman De Angelis","9","1:29.875","12:34.120","Green","Pit","24.046","36.755","29.074"
"70","GTD","Frederik Schandorff","8","1:17.807","12:35.347","Green","Track","23.633","35.537","18.637"
"74","LMP3","Felipe Fraga","7","1:15.743","12:40.648","Green","Track","22.206","35.842","17.695"
"96","GTD","Robby Foley","7","3:24.676","12:43.319","Green","Pit","23.287","35.393","145.996"
"4","LMP3","Antoine Comeau","5","1:38.166","12:44.087","Green","Track","39.694","38.470","20.002"
"13","LMP3","Matthew Bell","8","1:14.913","12:50.311","Green","Track","21.707","35.541","17.665"
"66","GTD","Katherine Legge","5","1:19.942","12:51.859","Green","Track","24.331","36.475","19.136"
"3","GTDPRO","Antonio Garcia","8","1:17.404","12:54.352","Green","Track","23.083","35.665","18.656"
"57","GTD","Philip Ellis","9","1:17.387","12:59.339","Green","Track","23.288","35.430","18.669"
"14","GTDPRO","Jack Hawksworth","5","1:19.635","13:08.091","Green","Track","24.710","36.470","18.455"
"33","LMP3","Joao Barbosa","6","5:53.669","13:16.158","Green","Pit","23.443","35.957","294.269"
"60","GTP","Tom Blomqvist","6","1:13.297","13:16.494","Green","Track","23.308","32.675","17.314"
"9","GTDPRO","Klaus Bachler","8","1:17.646","13:17.792","Green","Track","23.425","35.435","18.786"
"32","GTD","Mike Skeen","7","1:18.267","13:27.371","Green","Track","23.789","35.698","18.780"
"17","LMP3","Wayne Boyd","8","1:16.419","13:30.882","Green","Track","23.861","34.844","17.714"
"91","GTD","Kay van Berlo","8","1:19.230","13:33.440","Green","Track","24.574","35.873","18.783"
"5","GTP","Mike Rockenfeller","9","1:11.488","13:34.439","Green","Track","21.317","31.964","18.207"
"1","GTD","Madison Snow","8","1:17.708","13:34.441","Green","Track","23.237","35.619","18.852"
"24","GTP","Augusto Farfus","8","1:11.898","13:36.830","Green","Track","21.776","31.969","18.153"
"78","GTD","Misha Goikhberg","8","1:17.956","13:36.859","Green","Track","23.225","35.430","19.301"
"25","GTP","Nick Yelloly","8","1:11.605","13:38.144","Green","Track","21.710","32.703","17.192"
"10","GTP","Ricky Taylor","8","1:10.149","13:39.531","Green","Track","21.429","32.252","16.468"
"79","GTDPRO","Daniel Juncadella","6","1:19.099","13:42.043","Green","Track","24.262","35.976","18.861"
"77","GTD","Trent Hindman","8","1:17.547","13:45.726","Green","Track","23.521","35.503","18.523"
"97","GTD","Bill Auberlen","8","3:15.938","13:47.943","Green","Pit","23.447","36.406","136.085"
"6","GTP","Nick Tandy","5","3:06.016","13:49.089","Green","Track","128.113","38.604","19.299"
"23","GTDPRO","Alex Riberas","9","1:18.045","13:50.969","Green","Track","23.354","35.655","19.036"
"70","GTD","Frederik Schandorff","9","1:17.680","13:53.027","Green","Track","23.464","35.499","18.717"
"74","LMP3","Felipe Fraga","8","1:13.886","13:54.534","Green","Track","22.027","34.485","17.374"
"4","LMP3","Antoine Comeau","6","1:20.070","14:04.157","Green","Track","24.248","36.646","19.176"
"13","LMP3","Matthew Bell","9","1:14.022","14:04.333","Green","Track","21.451","34.421","18.150"
"66","GTD","Katherine Legge","6","1:18.405","14:10.264","Green","Track","23.926","35.822","18.657"
"3","GTDPRO","Antonio Garcia","9","1:19.399","14:13.751","Green","Track","23.198","35.860","20.341"
"96","GTD","Robby Foley","8","1:32.586","14:15.905","Green","Track","35.050","36.599","20.937"
"57","GTD","Philip Ellis","10","1:17.550","14:16.889","Green","Track","23.254","35.635","18.661"
"14","GTDPRO","Jack Hawksworth","6","1:17.624","14:25.715","Green","Track","23.179","36.023","18.422"
"60","GTP","Tom Blomqvist","7","1:13.599","14:30.093","Green","Track","22.602","33.249","17.748"
"9","GTDPRO","Klaus Bachler","9","1:17.538","14:35.330","Green","Track","23.259","35.514","18.765"
"31","GTP","Alexander Sims","6","7:52.713","14:39.506","Green","Track","419.653","33.213","19.847"
"33","LMP3","Joao Barbosa","7","1:27.945","14:44.103","Green","Track","34.324","35.484","18.137"
"5","GTP","Mike Rockenfeller","10","1:11.168","14:45.607","Green","Track","21.210","31.971","17.987"
"17","LMP3","Wayne Boyd","9","1:15.677","14:46.559","Green","Track","22.155","35.006","18.516"
"24","GTP","Augusto Farfus","9","1:11.219","14:48.049","Green","Track","21.638","32.525","17.056"
"25","GTP","Nick Yelloly","9","1:10.550","14:48.694","Green","Track","21.248","32.056","17.246"
"91","GTD","Kay van Berlo","9","1:18.546","14:51.986","Green","Track","23.841","35.816","18.889"
"78","GTD","Misha Goikhberg","9","1:19.465","14:56.324","Green","Track","24.599","35.873","18.993"
"10","GTP","Ricky Taylor","9","1:19.596","14:59.127","Green","Pit","21.120","32.166","26.310"
"79","GTDPRO","Daniel Juncadella","7","1:17.852","14:59.895","Green","Track","23.446","35.710","18.696"
"1","GTD","Madison Snow","9","1:27.916","15:02.357","Green","Pit","23.531","36.443","27.942"
"77","GTD","Trent Hindman","9","1:17.093","15:02.819","Green","Track","23.274","35.336","18.483"
"6","GTP","Nick Tandy","6","1:14.246","15:03.335","Green","Track","23.301","33.180","17.765"
"23","GTDPRO","Alex Riberas","10","1:18.156","15:09.125","Green","Track","23.553","35.661","18.942"
"74","LMP3","Felipe Fraga","9","1:14.942","15:09.476","Green","Track","22.405","34.985","17.552"
"70","GTD","Frederik Schandorff","10","1:19.251","15:12.278","Green","Track","23.414","35.641","20.196"
"97","GTD","Bill Auberlen","9","1:32.550","15:20.493","Green","Track","34.036","37.636","20.878"
"4","LMP3","Antoine Comeau","7","1:20.168","15:24.325","Green","Track","24.459","36.371","19.338"
"66","GTD","Katherine Legge","7","1:17.754","15:28.018","Green","Track","23.679","35.618","18.457"
"3","GTDPRO","Antonio Garcia","10","1:17.288","15:31.039","Green","Track","22.901","35.882","18.505"
"96","GTD","Robby Foley","9","1:17.404","15:33.309","Green","Track","23.178","35.508","18.718"
"57","GTD","Philip Ellis","11","1:17.760","15:34.649","Green","Track","23.399","35.567","18.794"
"60","GTP","Tom Blomqvist","8","1:10.496","15:40.589","Green","Track","21.500","32.048","16.948"
"14","GTDPRO","Jack Hawksworth","7","1:17.430","15:43.145","Green","Track","23.090","35.757","18.583"
"31","GTP","Alexander Sims","7","1:09.606","15:49.112","Green","Track","20.953","32.054","16.599"
"9","GTDPRO","Klaus Bachler","10","1:17.484","15:52.814","Green","Track","23.323","35.483","18.678"
"5","GTP","Mike Rockenfeller","11","1:11.137","15:56.744","Green","Track","21.785","32.155","17.197"
"24","GTP","Augusto Farfus","10","1:10.826","15:58.875","Green","Track","21.370","32.241","17.215"
"33","LMP3","Joao Barbosa","8","1:18.784","16:02.887","Green","Track","22.962","35.414","20.408"
"25","GTP","Nick Yelloly","10","1:14.554","16:03.248","Green","Track","21.205","33.289","20.060"
"17","LMP3","Wayne Boyd","10","1:18.879","16:05.438","Green","Track","22.589","35.625","20.665"
"12","GTD","Aaron Telitz","8","3:48.059","16:08.931","Green","Track","172.119","35.946","19.994"
"91","GTD","Kay van Berlo","10","1:18.461","16:10.447","Green","Track","23.482","35.804","19.175"
"78","GTD","Misha Goikhberg","10","1:17.777","16:14.101","Green","Track","23.400","35.568","18.809"
"6","GTP","Nick Tandy","7","1:12.815","16:16.150","Green","Track","23.042","32.251","17.522"
"79","GTDPRO","Daniel Juncadella","8","1:17.812","16:17.707","Green","Track","23.363","35.795","18.654"
"77","GTD","Trent Hindman","10","1:17.345","16:20.164","Green","Track","23.250","35.459","18.636"
"74","LMP3","Felipe Fraga","10","1:17.289","16:26.765","Green","Track","22.466","34.528","20.295"
"23","GTDPRO","Alex Riberas","11","1:19.558","16:28.683","Green","Track","24.314","36.079","19.165"
"70","GTD","Frederik Schandorff","11","1:17.701","16:29.979","Green","Track","23.436","35.626","18.639"
