"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"74","LMP3","Felipe Fraga","23","1:17.577","35:20.824","Green","Track","21.835","34.180","21.562"
"33","LMP3","Lance Willsey","19","1:17.564","35:21.426","Green","Track","22.698","35.498","19.368"
"23","GTDPRO","Ross Gunn","14","1:18.076","35:22.906","Green","Track","22.908","36.272","18.896"
"27","GTD","Roman De Angelis","23","2:08.750","35:23.666","Green","Track","73.834","35.624","19.292"
"30","LMP3","Garett Grist","24","1:16.889","35:23.863","Green","Track","22.820","35.447","18.622"
"97","GTD","Chandler Hull","24","1:18.701","35:24.658","Green","Track","23.584","35.597","19.520"
"9","GTDPRO","Patrick Pilet","13","1:16.993","35:25.447","Green","Track","23.162","35.208","18.623"
"78","GTD","Misha Goikhberg","15","1:36.139","35:28.456","Green","Track","33.948","41.174","21.017"
"3","GTDPRO","Antonio Garcia","12","1:24.124","35:31.761","Green","Track","22.918","41.134","20.072"
"96","GTD","Patrick Gallagher","21","1:16.691","35:33.717","Green","Track","22.969","35.019","18.703"
"57","GTD","Philip Ellis","25","1:16.148","35:44.161","Green","Track","22.629","35.008","18.511"
"4","LMP3","Antoine Comeau","23","1:14.501","35:45.062","Green","Track","21.971","34.592","17.938"
"31","GTP","Alexander Sims","12","1:10.132","35:45.845","Green","Track","20.341","32.651","17.140"
"10","GTP","Filipe Albuquerque","14","1:09.959","36:03.436","Green","Track","20.350","31.610","17.999"
"1","GTD","Bryan Sellers","23","1:16.525","36:03.996","Green","Track","22.768","34.799","18.958"
"70","GTD","Frederik Schandorff","23","4:06.150","36:04.455","Green","Pit","23.070","35.105","187.975"
"77","GTD","Trent Hindman","23","1:16.914","36:11.062","Green","Track","23.248","35.218","18.448"
"17","LMP3","Anthony Mantella","22","1:16.587","36:11.439","Green","Track","22.837","35.275","18.475"
"91","GTD","Kay van Berlo","16","1:16.740","36:27.657","Green","Track","22.916","35.436","18.388"
"32","GTD","Mikael Grenier","19","3:05.676","36:28.677","Green","Pit","23.102","36.978","125.596"
"14","GTDPRO","Ben Barnicoat","14","1:16.526","36:31.918","Green","Track","22.810","35.268","18.448"
"74","LMP3","Felipe Fraga","24","1:12.561","36:33.385","Green","Track","21.136","34.224","17.201"
"30","LMP3","Garett Grist","25","1:14.332","36:38.195","Green","Track","22.090","34.256","17.986"
"33","LMP3","Lance Willsey","20","1:17.642","36:39.068","Green","Track","23.269","35.420","18.953"
"27","GTD","Roman De Angelis","24","1:17.447","36:41.113","Green","Track","23.557","35.274","18.616"
"97","GTD","Chandler Hull","25","1:18.087","36:42.745","Green","Track","23.494","35.541","19.052"
"66","GTD","Katherine Legge","22","1:28.739","36:45.181","Green","Track","34.764","35.403","18.572"
"78","GTD","Misha Goikhberg","16","1:18.353","36:46.809","Green","Track","23.867","35.503","18.983"
"3","GTDPRO","Antonio Garcia","13","1:16.405","36:48.166","Green","Track","22.604","35.412","18.389"
"23","GTDPRO","Ross Gunn","15","1:26.302","36:49.208","Green","Pit","22.787","35.509","28.006"
"9","GTDPRO","Patrick Pilet","14","1:26.319","36:51.766","Green","Pit","23.293","35.886","27.140"
"96","GTD","Patrick Gallagher","22","1:21.111","36:54.828","Green","Track","24.283","35.744","21.084"
"31","GTP","Alexander Sims","13","1:13.596","36:59.441","Green","Track","21.494","31.934","20.168"
"57","GTD","Philip Ellis","26","1:16.877","37:01.038","Green","Track","22.876","35.250","18.751"
"60","GTP","Colin Braun","13","4:52.018","37:12.672","Green","Track","241.631","32.150","18.237"
"10","GTP","Filipe Albuquerque","15","1:12.960","37:16.396","Green","Track","20.738","32.186","20.036"
"24","GTP","Augusto Farfus","10","10:44.702","37:25.194","Green","Track","584.718","39.161","20.823"
"77","GTD","Trent Hindman","24","1:16.374","37:27.436","Green","Track","22.866","35.162","18.346"
"17","LMP3","Anthony Mantella","23","1:16.511","37:27.950","Green","Track","23.070","34.976","18.465"
"12","GTD","Aaron Telitz","21","4:30.434","37:31.047","Green","Track","215.839","35.969","18.626"
"1","GTD","Bryan Sellers","24","1:28.349","37:32.345","Green","Pit","23.091","36.171","29.087"
"70","GTD","Frederik Schandorff","24","1:29.548","37:34.003","Green","Track","32.652","35.936","20.960"
"13","LMP3","Matthew Bell","22","4:10.734","37:36.048","Green","Pit","21.062","34.323","195.349"
"91","GTD","Kay van Berlo","17","1:16.640","37:44.297","Green","Track","22.831","35.384","18.425"
"74","LMP3","Felipe Fraga","25","1:12.951","37:46.336","Green","Track","21.532","34.280","17.139"
"14","GTDPRO","Ben Barnicoat","15","1:17.003","37:48.921","Green","Track","22.765","35.781","18.457"
"30","LMP3","Garett Grist","26","1:17.028","37:55.223","Green","Track","20.940","35.517","20.571"
"33","LMP3","Lance Willsey","21","1:17.339","37:56.407","Green","Track","23.018","35.551","18.770"
"7","GTP","Matt Campbell","16","3:53.959","37:56.814","Green","Track","182.710","32.913","18.336"
"27","GTD","Roman De Angelis","25","1:16.811","37:57.924","Green","Track","22.976","35.264","18.571"
"32","GTD","Mike Skeen","20","1:30.434","37:59.111","Green","Track","33.907","37.405","19.122"
"97","GTD","Chandler Hull","26","1:17.925","38:00.670","Green","Track","23.518","35.358","19.049"
"66","GTD","Katherine Legge","23","1:16.798","38:01.979","Green","Track","22.961","35.022","18.815"
"78","GTD","Misha Goikhberg","17","1:17.775","38:04.584","Green","Track","23.558","35.329","18.888"
"31","GTP","Alexander Sims","14","1:08.713","38:08.154","Green","Track","20.203","31.801","16.709"
"3","GTDPRO","Antonio Garcia","14","1:21.519","38:09.685","Green","Track","22.676","35.612","23.231"
"57","GTD","Philip Ellis","27","1:16.425","38:17.463","Green","Track","22.699","35.150","18.576"
"60","GTP","Colin Braun","14","1:07.076","38:19.748","Green","Track","19.556","31.347","16.173"
"10","GTP","Filipe Albuquerque","16","1:11.229","38:27.625","Green","Track","20.630","32.038","18.561"
"6","GTP","Nick Tandy","13","8:14.238","38:28.768","Green","Track","441.646","34.464","18.128"
"5","GTP","Mike Rockenfeller","14","7:01.764","38:43.486","Green","Pit","20.378","31.478","369.908"
"24","GTP","Augusto Farfus","11","1:20.640","38:45.834","Green","Track","26.375","34.506","19.759"
"12","GTD","Aaron Telitz","22","1:17.250","38:48.297","Green","Track","23.316","35.540","18.394"
"70","GTD","Frederik Schandorff","25","1:16.377","38:50.380","Green","Track","22.955","34.952","18.470"
"74","LMP3","Felipe Fraga","26","1:14.308","39:00.644","Green","Track","21.411","34.679","18.218"
"13","LMP3","Matthew Bell","23","1:25.097","39:01.145","Green","Track","32.802","34.263","18.032"
"14","GTDPRO","Ben Barnicoat","16","1:16.428","39:05.349","Green","Track","22.770","35.247","18.411"
"30","LMP3","Garett Grist","27","1:12.232","39:07.455","Green","Track","21.012","34.010","17.210"
"79","GTDPRO","Daniel Juncadella","13","4:53.215","39:09.758","Green","Track","237.513","36.507","19.195"
"7","GTP","Matt Campbell","17","1:13.424","39:10.238","Green","Track","23.791","32.400","17.233"
"33","LMP3","Lance Willsey","22","1:19.316","39:15.723","Green","Track","24.948","35.662","18.706"
"27","GTD","Roman De Angelis","26","1:18.336","39:16.260","Green","Track","23.652","35.933","18.751"
"32","GTD","Mike Skeen","21","1:18.222","39:17.333","Green","Track","23.591","35.654","18.977"
"97","GTD","Chandler Hull","27","1:17.691","39:18.361","Green","Track","23.240","35.455","18.996"
"78","GTD","Misha Goikhberg","18","1:17.839","39:22.423","Green","Track","23.299","35.672","18.868"
"3","GTDPRO","Antonio Garcia","15","1:16.344","39:26.029","Green","Track","22.531","35.437","18.376"
"60","GTP","Colin Braun","15","1:07.767","39:27.515","Green","Track","20.003","31.421","16.343"
"31","GTP","Alexander Sims","15","1:21.946","39:30.100","Green","Pit","20.205","33.702","28.039"
"57","GTD","Philip Ellis","28","1:16.814","39:34.277","Green","Track","22.956","35.257","18.601"
"10","GTP","Filipe Albuquerque","17","1:08.595","39:36.220","Green","Track","20.332","31.652","16.611"
"6","GTP","Nick Tandy","14","1:10.703","39:39.471","Green","Track","21.431","32.016","17.256"
"77","GTD","Trent Hindman","25","2:15.090","39:42.526","Green","Pit","23.024","35.251","76.815"
"24","GTP","Augusto Farfus","12","1:11.812","39:57.646","Green","Track","22.540","32.293","16.979"
"12","GTD","Aaron Telitz","23","1:16.192","40:04.489","Green","Track","22.623","35.320","18.249"
"70","GTD","Frederik Schandorff","26","1:15.906","40:06.286","Green","Track","22.795","34.872","18.239"
"5","GTP","Mike Rockenfeller","15","1:24.368","40:07.854","Green","Track","34.813","32.237","17.318"
"74","LMP3","Felipe Fraga","27","1:12.317","40:12.961","Green","Track","21.132","34.090","17.095"
"13","LMP3","Matthew Bell","24","1:12.772","40:13.917","Green","Track","21.365","34.058","17.349"
"30","LMP3","Garett Grist","28","1:13.823","40:21.278","Green","Track","21.074","34.501","18.248"
"7","GTP","Matt Campbell","18","1:11.724","40:21.962","Green","Track","21.814","31.883","18.027"
"14","GTDPRO","Ben Barnicoat","17","1:16.685","40:22.034","Green","Track","22.689","35.228","18.768"
"79","GTDPRO","Daniel Juncadella","14","1:17.866","40:27.624","Green","Track","23.776","35.473","18.617"
"33","LMP3","Lance Willsey","23","1:16.882","40:32.605","Green","Track","22.997","35.094","18.791"
"97","GTD","Chandler Hull","28","1:17.874","40:36.235","Green","Track","23.404","35.415","19.055"
"60","GTP","Colin Braun","16","1:08.994","40:36.509","Green","Track","20.552","31.655","16.787"
"78","GTD","Misha Goikhberg","19","1:16.779","40:39.202","Green","Track","23.174","34.937","18.668"
"3","GTDPRO","Antonio Garcia","16","1:16.382","40:42.411","Green","Track","22.606","35.411","18.365"
"27","GTD","Roman De Angelis","27","1:26.312","40:42.572","Green","Pit","23.287","35.361","27.664"
"10","GTP","Filipe Albuquerque","18","1:13.203","40:49.423","Green","Track","21.066","32.583","19.554"
"6","GTP","Nick Tandy","15","1:11.379","40:50.850","Green","Track","21.887","31.805","17.687"
"57","GTD","Philip Ellis","29","1:16.614","40:50.891","Green","Track","22.714","35.212","18.688"
"9","GTDPRO","Patrick Pilet","15","4:04.844","40:56.610","Green","Track","190.686","35.468","18.690"
"66","GTD","Katherine Legge","24","3:02.471","41:04.450","Green","Pit","23.065","35.892","123.514"
"24","GTP","Augusto Farfus","13","1:09.024","41:06.670","Green","Track","21.017","31.425","16.582"
"77","GTD","Trent Hindman","26","1:26.798","41:09.324","Green","Track","32.515","35.649","18.634"
"5","GTP","Mike Rockenfeller","16","1:10.544","41:18.398","Green","Track","21.403","31.947","17.194"
"12","GTD","Aaron Telitz","24","1:16.121","41:20.610","Green","Track","22.545","35.179","18.397"
"92","GTD","Alec Udell","18","8:28.778","41:21.327","Green","Pit","22.806","35.031","450.941"
"91","GTD","Kay van Berlo","18","3:39.300","41:23.597","Green","Pit","22.969","35.298","161.033"
"74","LMP3","Felipe Fraga","28","1:11.960","41:24.921","Green","Track","20.869","34.070","17.021"
"13","LMP3","Matthew Bell","25","1:12.246","41:26.163","Green","Track","21.085","33.857","17.304"
"7","GTP","Matt Campbell","19","1:11.205","41:33.167","Green","Track","20.772","32.420","18.013"
"30","LMP3","Garett Grist","29","1:12.533","41:33.811","Green","Track","21.041","33.873","17.619"
"79","GTDPRO","Daniel Juncadella","15","1:16.642","41:44.266","Green","Track","22.909","35.341","18.392"
"60","GTP","Colin Braun","17","1:08.810","41:45.319","Green","Track","20.065","32.164","16.581"
"14","GTDPRO","Ben Barnicoat","18","1:25.687","41:47.721","Green","Pit","22.908","35.426","27.353"
"33","LMP3","Lance Willsey","24","1:16.503","41:49.108","Green","Track","22.764","35.125","18.614"
"97","GTD","Chandler Hull","29","1:18.129","41:54.364","Green","Track","23.600","35.417","19.112"
"10","GTP","Filipe Albuquerque","19","1:09.147","41:58.570","Green","Track","20.229","31.470","17.448"
"3","GTDPRO","Antonio Garcia","17","1:16.293","41:58.704","Green","Track","22.514","35.440","18.339"
"6","GTP","Nick Tandy","16","1:09.663","42:00.513","Green","Track","21.012","31.734","16.917"
"57","GTD","Philip Ellis","30","1:16.695","42:07.586","Green","Track","22.891","35.156","18.648"
"9","GTDPRO","Patrick Pilet","16","1:16.852","42:13.462","Green","Track","22.857","35.385","18.610"
"24","GTP","Augusto Farfus","14","1:08.371","42:15.041","Green","Track","20.552","31.294","16.525"
"25","GTP","Connor De Phillippi","12","13:32.876","42:20.484","Green","Track","762.039","33.626","17.211"
"77","GTD","Trent Hindman","27","1:16.523","42:25.847","Green","Track","22.804","35.337","18.382"
"5","GTP","Mike Rockenfeller","17","1:10.182","42:28.580","Green","Track","20.933","32.194","17.055"
"66","GTD","Katherine Legge","25","1:28.626","42:33.076","Green","Track","34.569","35.619","18.438"
"12","GTD","Aaron Telitz","25","1:16.367","42:36.977","Green","Track","22.745","35.252","18.370"
"74","LMP3","Felipe Fraga","29","1:12.286","42:37.207","Green","Track","20.916","34.034","17.336"
"17","LMP3","Anthony Mantella","24","5:14.807","42:42.757","Green","Pit","22.833","35.158","256.816"
"7","GTP","Matt Campbell","20","1:10.807","42:43.974","Green","Track","21.407","31.903","17.497"
"30","LMP3","Garett Grist","30","1:14.553","42:48.364","Green","Track","21.746","34.432","18.375"
"92","GTD","Alec Udell","19","1:28.723","42:50.050","Green","Track","33.943","36.255","18.525"
"60","GTP","Colin Braun","18","1:08.574","42:53.893","Green","Track","20.222","31.820","16.532"
"91","GTD","Kay van Berlo","19","1:34.032","42:57.629","Green","Track","33.872","37.270","22.890"
"79","GTDPRO","Daniel Juncadella","16","1:16.653","43:00.919","Green","Track","22.986","35.283","18.384"
"33","LMP3","Lance Willsey","25","1:16.876","43:05.984","Green","Track","22.799","35.261","18.816"
"10","GTP","Filipe Albuquerque","20","1:08.144","43:06.714","Green","Track","20.113","31.577","16.454"
"6","GTP","Nick Tandy","17","1:09.553","43:10.066","Green","Track","21.061","31.603","16.889"
"97","GTD","Chandler Hull","30","1:18.445","43:12.809","Green","Track","23.468","35.881","19.096"
"57","GTD","Philip Ellis","31","1:16.606","43:24.192","Green","Track","22.856","35.196","18.554"
"24","GTP","Augusto Farfus","15","1:09.792","43:24.833","Green","Track","21.542","31.623","16.627"
"3","GTDPRO","Antonio Garcia","18","1:27.042","43:25.746","Green","Pit","23.812","35.910","27.320"
"25","GTP","Connor De Phillippi","13","1:10.957","43:31.441","Green","Track","20.631","31.620","18.706"
"9","GTDPRO","Patrick Pilet","17","1:18.011","43:31.473","Green","Track","23.553","35.320","19.138"
"01","GTP","Renger van der Zande","14","11:54.541","43:37.158","Green","Track","663.659","34.183","16.699"
"5","GTP","Mike Rockenfeller","18","1:09.426","43:38.006","Green","Track","20.658","31.743","17.025"
"77","GTD","Trent Hindman","28","1:16.420","43:42.267","Green","Track","22.810","35.286","18.324"
"66","GTD","Katherine Legge","26","1:16.561","43:49.637","Green","Track","23.162","35.024","18.375"
"74","LMP3","Felipe Fraga","30","1:16.181","43:53.388","Green","Track","22.881","35.674","17.626"
"7","GTP","Matt Campbell","21","1:10.547","43:54.521","Green","Track","20.218","31.733","18.596"
"31","GTP","Alexander Sims","16","4:28.533","43:58.633","Green","Track","207.177","39.592","21.764"
"30","LMP3","Garett Grist","31","1:11.817","44:00.181","Green","Track","20.862","33.835","17.120"
"60","GTP","Colin Braun","19","1:08.817","44:02.710","Green","Track","20.064","32.225","16.528"
"12","GTD","Aaron Telitz","26","1:27.718","44:04.695","Green","Pit","22.727","36.147","28.844"
"92","GTD","Alec Udell","20","1:16.220","44:06.270","Green","Track","22.613","35.262","18.345"
"32","GTD","Mike Skeen","22","4:49.330","44:06.663","Green","Pit","23.245","35.802","230.283"
"17","LMP3","Anthony Mantella","25","1:29.050","44:11.807","Green","Track","35.541","35.428","18.081"
"91","GTD","Kay van Berlo","20","1:16.674","44:14.303","Green","Track","22.901","35.289","18.484"
"27","GTD","Roman De Angelis","28","3:33.297","44:15.869","Green","Track","159.265","35.334","18.698"
"79","GTDPRO","Daniel Juncadella","17","1:16.288","44:17.207","Green","Track","22.730","35.110","18.448"
"6","GTP","Nick Tandy","18","1:09.762","44:19.828","Green","Track","20.563","32.397","16.802"
"70","GTD","Frederik Schandorff","27","4:16.651","44:22.937","Green","Pit","22.746","35.054","198.851"
"33","LMP3","Lance Willsey","26","1:18.619","44:24.603","Green","Track","23.478","36.308","18.833"
"10","GTP","Filipe Albuquerque","21","1:20.878","44:27.592","Green","Pit","21.643","31.566","27.669"
"24","GTP","Augusto Farfus","16","1:10.200","44:35.033","Green","Track","21.857","31.595","16.748"
"25","GTP","Connor De Phillippi","14","1:09.799","44:41.240","Green","Track","20.625","31.736","17.438"
"57","GTD","Philip Ellis","32","1:17.119","44:41.311","Green","Track","23.151","35.252","18.716"
"01","GTP","Renger van der Zande","15","1:08.873","44:46.031","Green","Track","20.458","31.566","16.849"
"5","GTP","Mike Rockenfeller","19","1:09.158","44:47.164","Green","Track","20.552","31.610","16.996"
"9","GTDPRO","Patrick Pilet","18","1:17.372","44:48.845","Green","Track","23.301","35.238","18.833"
"77","GTD","Trent Hindman","29","1:16.223","44:58.490","Green","Track","22.760","35.143","18.320"
"30","LMP3","Garett Grist","32","1:13.645","45:13.826","Green","Track","21.716","34.202","17.727"
"7","GTP","Matt Campbell","22","1:19.701","45:14.222","Green","Pit","20.463","32.806","26.432"
"31","GTP","Alexander Sims","17","1:17.885","45:16.518","Green","Track","25.064","33.953","18.868"
"60","GTP","Colin Braun","20","1:19.056","45:21.766","Green","Pit","20.577","31.872","26.607"
"92","GTD","Alec Udell","21","1:16.171","45:22.441","Green","Track","22.637","35.212","18.322"
"4","LMP3","Antoine Comeau","24","9:40.252","45:25.314","Green","Pit","24.024","35.495","520.733"
"17","LMP3","Anthony Mantella","26","1:14.811","45:26.618","Green","Track","22.213","34.674","17.924"
"6","GTP","Nick Tandy","19","1:09.806","45:29.634","Green","Track","20.647","31.947","17.212"
"91","GTD","Kay van Berlo","21","1:16.607","45:30.910","Green","Track","22.723","35.250","18.634"
"27","GTD","Roman De Angelis","29","1:16.532","45:32.401","Green","Track","22.828","35.243","18.461"
"79","GTDPRO","Daniel Juncadella","18","1:16.832","45:34.039","Green","Track","23.063","35.485","18.284"
"32","GTD","Mike Skeen","23","1:29.153","45:35.816","Green","Track","33.263","37.021","18.869"
"33","LMP3","Lance Willsey","27","1:16.832","45:41.435","Green","Track","22.929","35.203","18.700"
"24","GTP","Augusto Farfus","17","1:08.949","45:43.982","Green","Track","20.423","31.228","17.298"
"23","GTDPRO","Ross Gunn","16","8:56.104","45:45.312","Green","Track","480.222","35.701","20.181"
"25","GTP","Connor De Phillippi","15","1:09.111","45:50.351","Green","Track","20.862","31.549","16.700"
"01","GTP","Renger van der Zande","16","1:08.922","45:54.953","Green","Track","20.354","32.013","16.555"
"5","GTP","Mike Rockenfeller","20","1:09.125","45:56.289","Green","Track","20.409","31.826","16.890"
"78","GTD","Misha Goikhberg","20","5:17.657","45:56.859","Green","Pit","23.321","35.053","259.283"
"57","GTD","Philip Ellis","33","1:17.107","45:58.418","Green","Track","22.998","35.492","18.617"
"96","GTD","Patrick Gallagher","23","9:06.077","46:00.905","Green","Pit","23.238","35.162","487.677"
"70","GTD","Brendan Iribe","28","1:42.110","46:05.047","Green","Track","40.840","40.851","20.419"
"9","GTDPRO","Patrick Pilet","19","1:16.732","46:05.577","Green","Track","22.775","35.313","18.644"
"30","LMP3","Garett Grist","33","1:11.766","46:25.592","Green","Track","20.781","33.910","17.075"
"31","GTP","Alexander Sims","18","1:09.809","46:26.327","Green","Track","21.072","32.021","16.716"
"97","GTD","Chandler Hull","31","3:18.491","46:31.300","Green","Pit","23.600","35.771","139.120"
"6","GTP","Nick Tandy","20","1:09.012","46:38.646","Green","Track","20.464","31.791","16.757"
"66","GTD","Katherine Legge","27","2:50.361","46:39.998","Green","Pit","23.273","34.925","112.163"
"17","LMP3","Anthony Mantella","27","1:14.750","46:41.368","Green","Track","21.974","34.850","17.926"
"91","GTD","Kay van Berlo","22","1:16.543","46:47.453","Green","Track","22.822","35.227","18.494"
"27","GTD","Roman De Angelis","30","1:16.428","46:48.829","Green","Track","22.703","35.215","18.510"
"32","GTD","Mike Skeen","24","1:17.658","46:53.474","Green","Track","23.120","35.914","18.624"
"33","LMP3","Lance Willsey","28","1:18.121","46:59.556","Green","Track","23.158","36.351","18.612"
"25","GTP","Connor De Phillippi","16","1:11.574","47:01.925","Green","Track","20.389","33.894","17.291"
"24","GTP","Augusto Farfus","18","1:19.972","47:03.954","Green","Pit","20.945","32.159","26.868"
"79","GTDPRO","Daniel Juncadella","19","1:30.625","47:04.664","Green","Track","22.845","48.977","18.803"
"01","GTP","Renger van der Zande","17","1:09.775","47:04.728","Green","Track","20.221","32.298","17.256"
"5","GTP","Mike Rockenfeller","21","1:09.270","47:05.559","Green","Track","20.425","31.595","17.250"
"23","GTDPRO","Ross Gunn","17","1:22.345","47:07.657","Green","Track","22.894","39.155","20.296"
"4","LMP3","George Staikos","25","1:44.787","47:10.101","Green","Track","41.133","43.372","20.282"
"57","GTD","Philip Ellis","34","1:16.624","47:15.042","Green","Track","22.868","35.215","18.541"
"77","GTD","Trent Hindman","30","2:23.114","47:21.604","Green","Pit","22.727","35.079","85.308"
"9","GTDPRO","Patrick Pilet","20","1:18.094","47:23.671","Green","Track","23.593","35.660","18.841"
"70","GTD","Brendan Iribe","29","1:19.329","47:24.376","Green","Track","23.799","36.391","19.139"
"78","GTD","Misha Goikhberg","21","1:34.116","47:30.975","Green","Track","36.701","37.796","19.619"
"31","GTP","Alexander Sims","19","1:09.809","47:36.136","Green","Track","20.613","31.874","17.322"
"96","GTD","Patrick Gallagher","24","1:38.888","47:39.793","Green","Track","37.441","39.799","21.648"
"6","GTP","Nick Tandy","21","1:08.462","47:47.108","Green","Track","20.265","31.547","16.650"
"17","LMP3","Anthony Mantella","28","1:17.065","47:58.433","Green","Track","23.995","35.161","17.909"
"97","GTD","Chandler Hull","32","1:30.377","48:01.677","Green","Track","34.801","36.287","19.289"
"91","GTD","Kay van Berlo","23","1:16.492","48:03.945","Green","Track","22.837","35.147","18.508"
"66","GTD","Katherine Legge","28","1:27.934","48:07.932","Green","Track","34.276","35.237","18.421"
"32","GTD","Mike Skeen","25","1:16.683","48:10.157","Green","Track","22.919","35.345","18.419"
"27","GTD","Roman De Angelis","31","1:25.620","48:14.449","Green","Pit","22.756","35.215","27.649"
"01","GTP","Renger van der Zande","18","1:10.356","48:15.084","Green","Track","20.765","31.575","18.016"
"5","GTP","Mike Rockenfeller","22","1:10.781","48:16.340","Green","Track","20.813","31.709","18.259"
"33","LMP3","Lance Willsey","29","1:17.883","48:17.439","Green","Track","22.552","36.640","18.691"
"25","GTP","Connor De Phillippi","17","1:19.842","48:21.767","Green","Pit","20.779","32.616","26.447"
"79","GTDPRO","Daniel Juncadella","20","1:17.190","48:21.854","Green","Track","23.404","35.384","18.402"
"23","GTDPRO","Ross Gunn","18","1:16.411","48:24.068","Green","Track","23.051","34.988","18.372"
"4","LMP3","George Staikos","26","1:19.869","48:29.970","Green","Track","24.300","36.447","19.122"
"57","GTD","Philip Ellis","35","1:16.322","48:31.364","Green","Track","22.686","35.119","18.517"
"3","GTDPRO","Antonio Garcia","19","5:09.545","48:35.291","Green","Track","249.268","41.281","18.996"
"70","GTD","Brendan Iribe","30","1:17.770","48:42.146","Green","Track","23.184","35.637","18.949"
"77","GTD","Trent Hindman","31","1:26.088","48:47.692","Green","Track","32.295","35.320","18.473"
"78","GTD","Misha Goikhberg","22","1:17.583","48:48.558","Green","Track","23.687","35.233","18.663"
"9","GTDPRO","Patrick Pilet","21","1:25.574","48:49.245","Green","Pit","23.445","35.445","26.684"
"31","GTP","Alexander Sims","20","1:17.596","48:53.732","Green","Pit","19.947","32.048","25.601"
"12","GTD","Aaron Telitz","27","4:49.731","48:54.426","Green","Track","235.614","35.544","18.573"
"6","GTP","Nick Tandy","22","1:08.959","48:56.067","Green","Track","20.161","31.945","16.853"
"96","GTD","Patrick Gallagher","25","1:20.471","49:00.264","Green","Track","24.777","36.602","19.092"
"17","LMP3","Anthony Mantella","29","1:14.399","49:12.832","Green","Track","21.946","34.708","17.745"
"97","GTD","Chandler Hull","33","1:18.454","49:20.131","Green","Track","23.515","35.679","19.260"
"30","LMP3","Garett Grist","34","2:55.050","49:20.642","Green","Pit","20.736","33.657","120.657"
"66","GTD","Katherine Legge","29","1:16.270","49:24.202","Green","Track","22.770","35.067","18.433"
"01","GTP","Renger van der Zande","19","1:09.177","49:24.261","Green","Track","20.117","31.671","17.389"
"5","GTP","Mike Rockenfeller","23","1:08.600","49:24.940","Green","Track","20.379","31.403","16.818"
"32","GTD","Mike Skeen","26","1:16.966","49:27.123","Green","Track","22.851","35.496","18.619"
"33","LMP3","Lance Willsey","30","1:16.147","49:33.586","Green","Track","22.564","35.121","18.462"
"79","GTDPRO","Daniel Juncadella","21","1:16.294","49:38.148","Green","Track","22.747","35.087","18.460"
"23","GTDPRO","Ross Gunn","19","1:15.946","49:40.014","Green","Track","22.590","34.948","18.408"
"4","LMP3","George Staikos","27","1:17.971","49:47.941","Green","Track","23.404","35.932","18.635"
"3","GTDPRO","Antonio Garcia","20","1:16.638","49:51.929","Green","Track","22.669","35.511","18.458"
"70","GTD","Brendan Iribe","31","1:16.872","49:59.018","Green","Track","23.026","35.350","18.496"
"77","GTD","Trent Hindman","32","1:16.364","50:04.056","Green","Track","22.754","35.120","18.490"
"78","GTD","Misha Goikhberg","23","1:16.090","50:04.648","Green","Track","22.921","34.743","18.426"
"12","GTD","Aaron Telitz","28","1:16.428","50:10.854","Green","Track","22.600","35.322","18.506"
"6","GTP","Nick Tandy","23","1:19.058","50:15.125","Green","Pit","21.247","31.852","25.959"
"31","GTP","Alexander Sims","21","1:21.912","50:15.644","Green","Track","30.631","32.581","18.700"
"96","GTD","Patrick Gallagher","26","1:16.984","50:17.248","Green","Track","23.239","35.067","18.678"
"17","LMP3","Anthony Mantella","30","1:14.672","50:27.504","Green","Track","22.012","34.720","17.940"
"14","GTDPRO","Ben Barnicoat","19","8:41.937","50:29.658","Green","Track","465.579","36.833","19.525"
"5","GTP","Mike Rockenfeller","24","1:10.499","50:35.439","Green","Track","21.517","31.935","17.047"
"97","GTD","Chandler Hull","34","1:18.016","50:38.147","Green","Track","23.407","35.553","19.056"
"92","GTD","Alec Udell","22","5:19.832","50:42.273","Green","Pit","22.784","35.069","261.979"
"01","GTP","Renger van der Zande","20","1:19.134","50:43.395","Green","Pit","20.374","32.485","26.275"
"32","GTD","Mike Skeen","27","1:16.918","50:44.041","Green","Track","22.904","35.395","18.619"
"33","LMP3","Lance Willsey","31","1:17.505","50:51.091","Green","Track","23.699","35.425","18.381"
"30","LMP3","Ari Balogh","35","1:31.666","50:52.308","Green","Track","37.440","35.940","18.286"
"79","GTDPRO","Daniel Juncadella","22","1:16.348","50:54.496","Green","Track","22.825","35.126","18.397"
"23","GTDPRO","Ross Gunn","20","1:16.172","50:56.186","Green","Track","22.686","35.011","18.475"
"4","LMP3","George Staikos","28","1:17.076","51:05.017","Green","Track","22.755","35.634","18.687"
"3","GTDPRO","Antonio Garcia","21","1:16.555","51:08.484","","Track","22.693","35.535","18.327"
"70","GTD","Brendan Iribe","32","1:17.491","51:16.509","Green","Track","23.263","35.797","18.431"
"77","GTD","Trent Hindman","33","1:16.286","51:20.342","Green","Track","22.891","35.090","18.305"
"31","GTP","Alexander Sims","22","1:08.027","51:23.671","Green","Track","20.259","31.339","16.429"
"78","GTD","Misha Goikhberg","24","1:20.768","51:25.416","Green","Track","22.979","36.588","21.201"
"12","GTD","Aaron Telitz","29","1:16.146","51:27.000","Green","Track","22.569","0.000","0.000"
"10","GTP","Filipe Albuquerque","22","7:00.864","51:28.456","Green","Track","371.390","32.632","16.842"
